"Time =  0.000000E+00
   -0.500000000000E+00    0.100000000000E+01
   -0.490740740741E+00    0.100000000000E+01
   -0.481481481481E+00    0.100000000000E+01
   -0.472222222222E+00    0.100000000000E+01
   -0.472222222222E+00    0.100000000000E+01
   -0.462962962963E+00    0.100000000000E+01
   -0.453703703704E+00    0.100000000000E+01
   -0.444444444444E+00    0.100000000000E+01
   -0.444444444444E+00    0.100000000000E+01
   -0.435185185185E+00    0.100000000000E+01
   -0.425925925926E+00    0.100000000000E+01
   -0.416666666667E+00    0.100000000000E+01
   -0.416666666667E+00    0.100000000000E+01
   -0.407407407407E+00    0.100000000000E+01
   -0.398148148148E+00    0.100000000000E+01
   -0.388888888889E+00    0.100000000000E+01
   -0.388888888889E+00    0.100000000000E+01
   -0.379629629630E+00    0.100000000000E+01
   -0.370370370370E+00    0.100000000000E+01
   -0.361111111111E+00    0.100000000000E+01
   -0.361111111111E+00    0.100000000000E+01
   -0.351851851852E+00    0.100000000000E+01
   -0.342592592593E+00    0.100000000000E+01
   -0.333333333333E+00    0.100000000000E+01
   -0.333333333333E+00    0.100000000000E+01
   -0.324074074074E+00    0.100000000000E+01
   -0.314814814815E+00    0.100000000000E+01
   -0.305555555556E+00    0.100000000001E+01
   -0.305555555556E+00    0.100000000001E+01
   -0.296296296296E+00    0.100000000002E+01
   -0.287037037037E+00    0.100000000007E+01
   -0.277777777778E+00    0.100000000020E+01
   -0.277777777778E+00    0.100000000017E+01
   -0.268518518519E+00    0.100000000055E+01
   -0.259259259259E+00    0.100000000145E+01
   -0.250000000000E+00    0.100000000368E+01
   -0.250000000000E+00    0.100000000347E+01
   -0.240740740741E+00    0.100000000924E+01
   -0.231481481481E+00    0.100000002217E+01
   -0.222222222222E+00    0.100000005098E+01
   -0.222222222222E+00    0.100000004969E+01
   -0.212962962963E+00    0.100000011497E+01
   -0.203703703704E+00    0.100000024873E+01
   -0.194444444444E+00    0.100000051766E+01
   -0.194444444444E+00    0.100000051287E+01
   -0.185185185185E+00    0.100000105017E+01
   -0.175925925926E+00    0.100000204975E+01
   -0.166666666667E+00    0.100000385699E+01
   -0.166666666667E+00    0.100000384872E+01
   -0.157407407407E+00    0.100000704491E+01
   -0.148148148148E+00    0.100001240578E+01
   -0.138888888889E+00    0.100002109095E+01
   -0.138888888889E+00    0.100002109623E+01
   -0.129629629630E+00    0.100003470844E+01
   -0.120370370370E+00    0.100005514399E+01
   -0.111111111111E+00    0.100008465046E+01
   -0.111111111111E+00    0.100008469661E+01
   -0.101851851852E+00    0.100012558711E+01
   -0.925925925926E-01    0.100018002235E+01
   -0.833333333333E-01    0.100024940629E+01
   -0.833333333333E-01    0.100024945393E+01
   -0.740740740741E-01    0.100033374106E+01
   -0.648148148148E-01    0.100043162891E+01
   -0.555555555556E-01    0.100053951083E+01
   -0.555555555556E-01    0.100053944875E+01
   -0.462962962963E-01    0.100065137562E+01
   -0.370370370370E-01    0.100076006747E+01
   -0.277777777778E-01    0.100085700698E+01
   -0.277777777778E-01    0.100085687286E+01
   -0.185185185185E-01    0.100093371048E+01
   -0.925925925926E-02    0.100098299765E+01
   -0.138777878078E-16    0.100099985255E+01
    0.000000000000E+00    0.100099985255E+01
    0.925925925926E-02    0.100098299765E+01
    0.185185185185E-01    0.100093371048E+01
    0.277777777778E-01    0.100085687286E+01
    0.277777777778E-01    0.100085700698E+01
    0.370370370370E-01    0.100076006747E+01
    0.462962962963E-01    0.100065137562E+01
    0.555555555556E-01    0.100053944875E+01
    0.555555555556E-01    0.100053951083E+01
    0.648148148148E-01    0.100043162891E+01
    0.740740740741E-01    0.100033374106E+01
    0.833333333333E-01    0.100024945393E+01
    0.833333333333E-01    0.100024940629E+01
    0.925925925926E-01    0.100018002235E+01
    0.101851851852E+00    0.100012558711E+01
    0.111111111111E+00    0.100008469661E+01
    0.111111111111E+00    0.100008465046E+01
    0.120370370370E+00    0.100005514399E+01
    0.129629629630E+00    0.100003470844E+01
    0.138888888889E+00    0.100002109623E+01
    0.138888888889E+00    0.100002109095E+01
    0.148148148148E+00    0.100001240578E+01
    0.157407407407E+00    0.100000704491E+01
    0.166666666667E+00    0.100000384872E+01
    0.166666666667E+00    0.100000385699E+01
    0.175925925926E+00    0.100000204975E+01
    0.185185185185E+00    0.100000105017E+01
    0.194444444444E+00    0.100000051287E+01
    0.194444444444E+00    0.100000051766E+01
    0.203703703704E+00    0.100000024873E+01
    0.212962962963E+00    0.100000011497E+01
    0.222222222222E+00    0.100000004969E+01
    0.222222222222E+00    0.100000005098E+01
    0.231481481481E+00    0.100000002217E+01
    0.240740740741E+00    0.100000000924E+01
    0.250000000000E+00    0.100000000347E+01
    0.250000000000E+00    0.100000000368E+01
    0.259259259259E+00    0.100000000145E+01
    0.268518518519E+00    0.100000000055E+01
    0.277777777778E+00    0.100000000017E+01
    0.277777777778E+00    0.100000000020E+01
    0.287037037037E+00    0.100000000007E+01
    0.296296296296E+00    0.100000000002E+01
    0.305555555556E+00    0.100000000001E+01
    0.305555555556E+00    0.100000000001E+01
    0.314814814815E+00    0.100000000000E+01
    0.324074074074E+00    0.100000000000E+01
    0.333333333333E+00    0.100000000000E+01
    0.333333333333E+00    0.100000000000E+01
    0.342592592593E+00    0.100000000000E+01
    0.351851851852E+00    0.100000000000E+01
    0.361111111111E+00    0.100000000000E+01
    0.361111111111E+00    0.100000000000E+01
    0.370370370370E+00    0.100000000000E+01
    0.379629629630E+00    0.100000000000E+01
    0.388888888889E+00    0.100000000000E+01
    0.388888888889E+00    0.100000000000E+01
    0.398148148148E+00    0.100000000000E+01
    0.407407407407E+00    0.100000000000E+01
    0.416666666667E+00    0.100000000000E+01
    0.416666666667E+00    0.100000000000E+01
    0.425925925926E+00    0.100000000000E+01
    0.435185185185E+00    0.100000000000E+01
    0.444444444444E+00    0.100000000000E+01
    0.444444444444E+00    0.100000000000E+01
    0.453703703704E+00    0.100000000000E+01
    0.462962962963E+00    0.100000000000E+01
